,dataset_name,method,k,theta,max,SSE,Total_time,allSSEs
0,Syn_n_50000_d_2_seed_8,asc,20,1.01,5,821197.6594192025,248.52718567848206,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585332, 821865.7016592536, 821770.5077451603, 821673.043084139, 821577.7700460092, 821482.7646751867, 821393.0603201296, 821295.4154184822, 821197.6594192025)"
1,Syn_n_50000_d_2_seed_8,asc,20,1.01,10,821197.6594192025,248.7665557861328,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585332, 821865.7016592536, 821770.5077451603, 821673.043084139, 821577.7700460092, 821482.7646751867, 821393.0603201296, 821295.4154184822, 821197.6594192025)"
2,Syn_n_50000_d_2_seed_8,asc,20,1.01,20,821197.6594192025,249.09602403640747,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585332, 821865.7016592536, 821770.5077451603, 821673.043084139, 821577.7700460092, 821482.7646751867, 821393.0603201296, 821295.4154184822, 821197.6594192025)"
3,Syn_n_50000_d_2_seed_8,asc,20,1.01,50,821197.6594192025,249.37847137451172,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585332, 821865.7016592536, 821770.5077451603, 821673.043084139, 821577.7700460092, 821482.7646751867, 821393.0603201296, 821295.4154184822, 821197.6594192025)"
4,Syn_n_50000_d_2_seed_8,asc,20,1.05,5,821197.6594192025,153.102454662323,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585332, 821865.7016592536, 821770.5077451603, 821673.043084139, 821577.7700460092, 821482.7646751867, 821393.0603201296, 821295.4154184822, 821197.6594192025)"
5,Syn_n_50000_d_2_seed_8,asc,20,1.05,10,821197.6594192025,153.0406403541565,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585332, 821865.7016592536, 821770.5077451603, 821673.043084139, 821577.7700460092, 821482.7646751867, 821393.0603201296, 821295.4154184822, 821197.6594192025)"
6,Syn_n_50000_d_2_seed_8,asc,20,1.05,20,821197.6594192025,153.21199941635132,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585332, 821865.7016592536, 821770.5077451603, 821673.043084139, 821577.7700460092, 821482.7646751867, 821393.0603201296, 821295.4154184822, 821197.6594192025)"
7,Syn_n_50000_d_2_seed_8,asc,20,1.05,50,821197.6594192025,153.99308371543884,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585332, 821865.7016592536, 821770.5077451603, 821673.043084139, 821577.7700460092, 821482.7646751867, 821393.0603201296, 821295.4154184822, 821197.6594192025)"
8,Syn_n_50000_d_2_seed_8,asc,20,1.1,5,821197.6594192025,132.24460124969482,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585332, 821865.7016592536, 821770.5077451603, 821673.043084139, 821577.7700460092, 821482.7646751867, 821393.0603201296, 821295.4154184822, 821197.6594192025)"
9,Syn_n_50000_d_2_seed_8,asc,20,1.1,10,821197.6594192025,132.46967959403992,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585332, 821865.7016592536, 821770.5077451603, 821673.043084139, 821577.7700460092, 821482.7646751867, 821393.0603201296, 821295.4154184822, 821197.6594192025)"
10,Syn_n_50000_d_2_seed_8,asc,20,1.1,20,821197.6594192025,132.55742168426514,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585332, 821865.7016592536, 821770.5077451603, 821673.043084139, 821577.7700460092, 821482.7646751867, 821393.0603201296, 821295.4154184822, 821197.6594192025)"
11,Syn_n_50000_d_2_seed_8,asc,20,1.1,50,821197.6594192025,133.06130838394165,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585332, 821865.7016592536, 821770.5077451603, 821673.043084139, 821577.7700460092, 821482.7646751867, 821393.0603201296, 821295.4154184822, 821197.6594192025)"
12,Syn_n_50000_d_2_seed_8,asc,20,1.2,5,821197.6594192025,116.88534998893738,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585332, 821865.7016592536, 821770.5077451603, 821673.043084139, 821577.7700460092, 821482.7646751867, 821393.0603201296, 821295.4154184822, 821197.6594192025)"
13,Syn_n_50000_d_2_seed_8,asc,20,1.2,10,821197.6594192025,116.88581013679504,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585332, 821865.7016592536, 821770.5077451603, 821673.043084139, 821577.7700460092, 821482.7646751867, 821393.0603201296, 821295.4154184822, 821197.6594192025)"
14,Syn_n_50000_d_2_seed_8,asc,20,1.2,20,821197.6594192025,117.18181538581848,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585332, 821865.7016592536, 821770.5077451603, 821673.043084139, 821577.7700460092, 821482.7646751867, 821393.0603201296, 821295.4154184822, 821197.6594192025)"
15,Syn_n_50000_d_2_seed_8,asc,20,1.2,50,821197.6594192025,117.62458062171936,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585332, 821865.7016592536, 821770.5077451603, 821673.043084139, 821577.7700460092, 821482.7646751867, 821393.0603201296, 821295.4154184822, 821197.6594192025)"
16,Syn_n_50000_d_2_seed_8,asc,20,1.5,5,821197.6594192025,100.75239944458008,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585332, 821865.7016592536, 821770.5077451603, 821673.043084139, 821577.7700460092, 821482.7646751867, 821393.0603201299, 821295.4154184824, 821197.6594192025)"
17,Syn_n_50000_d_2_seed_8,asc,20,1.5,10,821197.6594192025,100.9583203792572,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585332, 821865.7016592536, 821770.5077451603, 821673.043084139, 821577.7700460092, 821482.7646751867, 821393.0603201299, 821295.4154184824, 821197.6594192025)"
18,Syn_n_50000_d_2_seed_8,asc,20,1.5,20,821197.6594192025,101.04809188842773,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585332, 821865.7016592536, 821770.5077451603, 821673.043084139, 821577.7700460092, 821482.7646751867, 821393.0603201299, 821295.4154184824, 821197.6594192025)"
19,Syn_n_50000_d_2_seed_8,asc,20,1.5,50,821197.6594192025,101.69908785820007,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585332, 821865.7016592536, 821770.5077451603, 821673.043084139, 821577.7700460092, 821482.7646751867, 821393.0603201299, 821295.4154184824, 821197.6594192025)"
20,Syn_n_50000_d_2_seed_8,asc,20,2.0,5,821197.6594192025,92.59146499633789,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585332, 821865.7016592536, 821770.5077451603, 821673.0430841392, 821577.7700460092, 821482.7646751867, 821393.0603201299, 821295.4154184824, 821197.6594192025)"
21,Syn_n_50000_d_2_seed_8,asc,20,2.0,10,821197.6594192025,92.57793593406677,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585332, 821865.7016592536, 821770.5077451603, 821673.0430841392, 821577.7700460092, 821482.7646751867, 821393.0603201299, 821295.4154184824, 821197.6594192025)"
22,Syn_n_50000_d_2_seed_8,asc,20,2.0,20,821197.6594192025,92.70692253112793,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585332, 821865.7016592536, 821770.5077451603, 821673.0430841392, 821577.7700460092, 821482.7646751867, 821393.0603201299, 821295.4154184824, 821197.6594192025)"
23,Syn_n_50000_d_2_seed_8,asc,20,2.0,50,821197.6594192025,93.27804446220398,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585332, 821865.7016592536, 821770.5077451603, 821673.0430841392, 821577.7700460092, 821482.7646751867, 821393.0603201299, 821295.4154184824, 821197.6594192025)"
24,Syn_n_50000_d_2_seed_8,asc,20,5.0,5,821204.9195965428,81.38877034187317,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585335, 821865.7016592536, 821770.5077451603, 821673.0430841397, 821577.7700460092, 821488.6905101286, 821393.4174719984, 821300.1589153532, 821204.9195965428)"
25,Syn_n_50000_d_2_seed_8,asc,20,5.0,10,821197.6594192027,80.9099133014679,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585335, 821865.7016592536, 821770.5077451603, 821673.0430841397, 821577.7700460092, 821488.6905101286, 821393.0603201299, 821299.7942328968, 821197.6594192027)"
26,Syn_n_50000_d_2_seed_8,asc,20,5.0,20,821197.6594192022,80.43284201622009,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585335, 821865.7016592536, 821770.5077451603, 821673.0430841397, 821577.7700460092, 821488.6905101286, 821393.0603201299, 821299.7942328968, 821197.6594192022)"
27,Syn_n_50000_d_2_seed_8,asc,20,5.0,50,821208.0177912838,81.00822114944458,"(823068.4698093869, 823026.4136651858, 822868.6349023357, 822732.2074734378, 822636.8635329925, 822548.4614548767, 822453.157927695, 822330.9970613972, 822235.6935342161, 822147.365627269, 822052.1642163775, 821963.4576585335, 821865.7016592536, 821770.5077451603, 821673.0430841397, 821577.7700460092, 821482.7646751867, 821393.4174719984, 821302.2588959525, 821208.0177912838)"
28,Syn_n_50000_d_2_seed_8,asc,20,10.0,5,821219.4230862528,69.17919278144836,"(823068.4698093869, 823026.4136651858, 822868.6349023359, 822732.2074734385, 822636.8635329925, 822548.4614548788, 822453.157927695, 822330.9970613997, 822235.6935342164, 822156.954005802, 822061.1025601812, 821963.4576585337, 821865.7016592522, 821771.0956151863, 821673.0430841383, 821592.0919218527, 821490.5303540067, 821413.3453102671, 821300.5582421075, 821219.4230862528)"
29,Syn_n_50000_d_2_seed_8,asc,20,10.0,10,821219.4230862528,67.85315203666687,"(823068.4698093869, 823026.4136651858, 822868.6349023359, 822732.2074734385, 822636.8635329925, 822548.4614548788, 822453.157927695, 822330.9970613997, 822235.6935342164, 822156.954005802, 822061.1025601812, 821963.4576585337, 821865.7016592522, 821771.0956151863, 821673.0430841383, 821592.0919218527, 821490.5303540067, 821413.3453102673, 821300.5582421075, 821219.4230862528)"
30,Syn_n_50000_d_2_seed_8,asc,20,10.0,20,821227.2516813816,63.43793559074402,"(823068.4698093869, 823026.4136651858, 822868.6349023359, 822732.2074734378, 822636.8635329925, 822548.4614548788, 822453.157927695, 822360.2450766193, 822265.0511625258, 822167.5865015055, 822072.3134633747, 821983.7656632478, 821887.3838541778, 821795.9014335526, 821692.2028365675, 821616.9080986474, 821508.3819983096, 821438.0333976217, 821320.5177686147, 821227.2516813816)"
31,Syn_n_50000_d_2_seed_8,asc,20,10.0,50,821262.0899715873,63.807883977890015,"(823068.4698093869, 823026.4136651858, 822868.6349023359, 822732.2074734378, 822636.8635329925, 822548.4614548788, 822453.157927695, 822360.2450766193, 822265.0511625258, 822167.5865015055, 822072.3134633747, 821983.7656632476, 821888.4926251171, 821795.9014335526, 821700.6283954219, 821613.388703421, 821518.7403703914, 821438.0333976217, 821330.8761406958, 821262.0899715873)"
